frame,pID,unitID,x,y
6720,0,217,2016,864
6720,1,205,2256,4032
6720,0,222,1056,272
6720,1,50,2254,3828
6720,1,56,2292,3787
6720,1,186,2292,3883
6720,1,219,1728,3632
6720,1,201,1377,3696
6720,1,61,2112,3824
6720,1,206,2260,3912
6720,1,155,2144,3698
6720,0,187,907,387
6720,1,183,2000,3648
6720,0,83,875,235
6720,1,195,1728,3504
6720,0,199,1024,416
6720,0,158,1096,221
6720,1,175,2182,3877
6720,0,88,1056,272
6720,1,94,2112,3648
6720,0,220,1568,304
6720,0,176,907,171
6720,1,218,2287,3886
6720,1,200,1824,3648
6720,0,174,1072,132
6720,1,211,1824,3520
6720,0,179,963,273
6720,0,164,1493,356
6720,1,159,2182,3787
6720,0,170,889,235
6720,1,166,2292,3828
6720,1,203,2249,3944
6720,0,216,907,386
6720,0,154,907,340
6720,1,171,2032,3783
6720,0,191,907,393
6720,1,157,2260,3956
6720,1,116,2292,3828
6720,0,172,945,368
6720,0,156,909,337
6720,1,207,1378,3723
6720,1,173,2260,3941
6720,0,198,1092,3515
6720,0,167,875,276
6720,0,193,909,202
6720,0,196,907,139
6720,1,213,1542,3763
6720,0,178,1328,192
6720,1,165,2096,3904
6840,0,204,875,235
6840,1,177,2239,3730
6840,1,180,2168,3691
6840,1,181,1353,3713
6840,1,221,1728,3504
6840,0,182,1024,192
6840,0,8,1056,96
6840,0,162,1536,224
6840,1,169,2260,3787
6840,0,168,1568,304
6840,1,192,2287,3828
6840,0,202,875,270
6840,1,163,2151,3731
6840,1,185,1728,3632
6840,1,209,2260,3883
6840,1,188,1332,3732
6840,0,160,1096,132
6840,1,197,2255,3828
6840,1,190,2182,3787
6840,1,215,2184,3884
6840,0,212,907,302
6840,0,184,875,235
6840,0,189,1151,3505
6840,0,37,907,235
6840,0,208,907,171
6840,0,40,910,141
6840,0,214,2080,656
6840,0,210,1945,758
6840,0,217,2016,864
6840,1,205,2256,4032
6840,0,222,1056,272
6840,1,50,2260,3892
6840,1,56,2292,3827
6840,1,186,2260,3883
6840,1,219,1728,3632
6840,1,201,1377,3696
6840,1,61,2112,3824
6840,1,206,2292,3892
6840,1,155,2144,3726
6840,0,187,907,280
6840,1,183,2000,3648
6840,0,83,946,233
6840,1,195,1728,3504
6840,0,199,1024,416
6840,0,158,1073,221
6840,1,175,2292,3883
6840,0,88,1056,272
6840,1,94,2112,3648
6840,0,220,1568,304
6840,0,176,906,173
6840,1,218,2292,3892
6840,1,200,1824,3648
6840,0,174,1072,132
6840,1,211,1824,3520
6840,0,179,984,276
6840,0,164,2011,462
6840,1,159,2292,3787
6840,0,170,875,235
6840,1,166,2260,3916
6840,1,203,2186,3882
6840,1,224,2160,4032
6840,0,216,967,326
6840,0,154,907,340
6840,1,171,2106,3688
6840,0,191,907,393
6840,1,157,2187,4049
6840,1,116,2291,3828
6840,0,172,907,404
6840,0,156,907,331
6840,1,207,1378,3723
6840,1,173,2260,3948
6840,0,198,1170,3546
6840,0,167,963,273
6840,0,193,875,235
6840,0,196,907,139
6840,1,213,1542,3763
6840,0,178,1328,192
6840,1,165,2096,3904
6960,0,204,875,235
6960,1,177,2234,3750
6960,0,225,1056,272
6960,1,180,2168,3691
6960,1,181,1353,3713
6960,1,221,1728,3504
6960,0,182,1024,192
6960,0,8,1056,96
6960,0,162,1536,224
6960,1,169,2292,3824
6960,0,168,1568,304
6960,1,192,2260,3828
6960,0,202,911,276
6960,1,163,2152,3727
6960,1,185,1728,3632
6960,1,209,2201,3883
6960,1,188,1332,3732
6960,0,160,1072,139
6960,1,197,2292,3787
6960,1,190,2260,3786
6960,1,215,2260,3956
6960,0,212,907,340
6960,0,184,948,235
6960,0,189,1071,3283
6960,0,37,907,235
6960,0,208,907,146
6960,0,40,907,139
6960,0,214,2080,656
6960,0,210,1945,758
6960,0,217,2016,864
6960,1,205,2256,4032
6960,0,222,907,404
6960,1,50,2260,3892
6960,1,56,2292,3828
6960,1,186,2210,3883
6960,1,219,1728,3632
6960,1,201,1377,3696
6960,1,61,2112,3824
6960,1,206,2255,3886
6960,1,155,2144,3759
6960,0,187,907,331
6960,1,183,2000,3648
6960,0,83,907,171
6960,1,195,1728,3504
6960,0,199,1024,416
6960,0,158,1074,206
6960,1,175,2292,3883
6960,0,88,1056,272
6960,1,94,2112,3648
6960,0,220,1568,304
6960,0,176,907,395
6960,1,218,2292,3892
6960,1,200,1824,3648
6960,0,174,1096,132
6960,1,211,1824,3520
6960,0,179,907,401
6960,0,226,1104,416
6960,0,164,2005,459
6960,1,159,2292,3787
6960,0,170,927,236
6960,1,166,2260,3947
6960,1,203,2260,3956
6960,1,224,2160,4032
6960,0,216,1054,409
6960,0,154,907,404
6960,1,171,2179,3593
6960,0,191,939,371
6960,1,157,2185,4049
6960,1,116,2195,3828
6960,0,172,907,404
6960,0,156,940,322
6960,1,207,1378,3723
6960,1,173,2196,3889
6960,0,198,1053,3336
6960,0,167,907,395
6960,0,193,875,266
6960,0,196,988,215
6960,1,213,1542,3763
6960,0,178,1328,192
6960,1,165,2096,3904
7080,0,204,988,235
7080,1,177,2260,3723
7080,0,225,1056,272
7080,1,180,2106,3691
7080,1,181,1353,3713
7080,1,221,1728,3504
7080,0,182,1024,192
7080,0,8,1056,96
7080,0,162,1536,224
7080,1,169,2261,3787
7080,0,168,1568,304
7080,1,192,2200,3831
7080,0,202,875,239
7080,1,163,2152,3691
7080,1,185,1728,3632
7080,1,209,2260,3879
7080,1,188,1332,3732
7080,0,160,1072,163
7080,1,197,2292,3787
7080,1,190,2292,3828
7080,1,215,2235,3933
7080,0,212,875,245
7080,0,184,875,276
7080,0,189,1360,3026
7080,0,37,931,234
7080,0,208,875,276
7080,0,40,945,170
7080,0,214,2080,656
7080,0,210,1619,962
7080,0,217,2016,864
7080,1,205,2256,4032
7080,0,222,907,404
7080,1,50,2260,3892
7080,1,56,2219,3830
7080,1,186,2292,3883
7080,1,219,1728,3632
7080,1,201,1377,3696
7080,1,61,2112,3824
7080,1,206,2292,3828
7080,1,155,2144,3771
7080,0,187,907,323
7080,1,183,2000,3648
7080,0,83,907,171
7080,1,195,1728,3504
7080,0,199,1024,416
7080,0,158,1096,169
7080,1,175,2193,3877
7080,0,88,1056,272
7080,1,94,2112,3648
7080,0,220,1568,304
7080,0,176,907,395
7080,1,218,2182,3877
7080,1,200,1824,3648
7080,0,174,1096,132
7080,1,211,1824,3520
7080,0,179,974,349
7080,0,226,1104,416
7080,0,164,1471,355
7080,1,159,2188,3789
7080,0,170,879,235
7080,1,166,2244,3939
7080,1,203,2260,3956
7080,1,224,2160,4032
7080,0,216,939,404
7080,0,154,907,404
7080,1,171,2251,3497
7080,0,191,935,359
7080,1,157,2108,4049
7080,1,116,2292,3828
7080,0,172,907,404
7080,0,156,907,340
7080,1,207,1378,3723
7080,1,173,2260,3941
7080,0,198,1321,3039
7080,0,167,907,395
7080,0,193,892,276
7080,0,196,907,139
7080,1,213,1542,3763
7080,0,178,1328,192
7080,1,165,2096,3904
7200,0,204,879,235
7200,1,177,2182,3787
7200,0,225,968,328
7200,1,180,2168,3691
7200,1,181,1353,3713
7200,1,221,1728,3504
7200,0,182,1024,192
7200,0,8,1056,96
7200,0,162,1536,224
7200,1,169,2292,3828
7200,0,168,1568,304
7200,1,192,2259,3930
7200,0,202,924,239
7200,1,163,2144,3691
7200,1,185,1728,3632
7200,1,209,2292,3787
7200,1,188,1332,3732
7200,0,160,1096,200
7200,1,197,2292,3819
7200,1,190,2182,3828
7200,1,215,2260,3956
7200,0,212,988,245
7200,0,184,894,276
7200,0,189,1360,3026
7200,0,37,875,270
7200,0,208,909,340
7200,0,40,910,141
7200,0,214,2080,656
7200,0,210,1503,1509
7200,0,217,2016,864
7200,1,205,2256,4032
7200,0,222,907,404
7200,1,50,2260,3952
7200,1,56,2292,3787
7200,1,186,2285,3887
7200,1,219,1576,3762
7200,1,201,1377,3696
7200,1,61,2112,3824
7200,1,206,2255,3828
7200,1,155,2144,3771
7200,1,227,1728,3632
7200,0,187,875,235
7200,1,183,2000,3648
7200,0,83,988,234
7200,1,195,1728,3504
7200,0,199,1024,416
7200,0,158,1096,143
7200,1,175,2292,3883
7200,0,88,1056,272
7200,1,94,2112,3648
7200,0,220,1568,304
7200,0,176,907,387
7200,1,218,2260,3892
7200,0,228,1056,272
7200,1,200,1824,3648
7200,0,174,1072,132
7200,1,211,1824,3520
7200,0,179,907,404
7200,0,226,1104,416
7200,0,164,1203,292
7200,1,159,2292,3787
7200,0,170,883,265
7200,1,166,2260,3934
7200,1,203,2182,3877
7200,1,224,2160,4032
7200,0,216,907,394
7200,0,154,907,404
7200,1,171,2322,3400
7200,0,191,902,235
7200,1,157,2143,4009
7200,1,116,2292,3828
7200,0,172,875,235
7200,0,156,929,323
7200,1,207,1378,3723
7200,1,173,2260,3941
7200,0,198,1321,3039
7200,0,167,925,375
7200,0,193,875,276
7200,0,196,907,139
7200,1,213,1542,3763
7200,0,178,1328,192
7200,1,165,2096,3904
7320,0,204,907,235
7320,1,177,2260,3723
7320,0,225,907,404
7320,1,180,2168,3698
7320,1,181,1353,3713
7320,1,221,1596,3635
7320,0,182,1024,192
7320,0,8,1056,96
7320,0,162,1536,224
7320,1,169,2183,3831
7320,0,168,1568,304
7320,1,192,2292,3892
7320,0,202,907,139
7320,1,163,2145,3691
7320,1,185,1728,3632
7320,1,209,2185,3787
7320,1,188,1332,3732
7320,0,160,1096,221
7320,1,197,2292,3828
7320,1,190,2292,3787
7320,1,215,2260,3956
7320,0,212,875,276
7320,0,184,907,202
7320,0,189,1019,3218
7320,0,37,988,276
7320,0,208,875,276
7320,0,40,907,139
7320,0,214,2080,656
7320,0,210,1533,2082
7320,0,217,2016,864
7320,1,205,2256,4032
7320,0,222,907,404
7320,1,50,2260,3956
7320,1,56,2260,3787
7320,1,186,2254,3922
7320,1,219,1459,3795
7320,1,201,1377,3696
7320,1,61,2112,3824
7320,1,206,2287,3828
7320,1,155,2136,3757
7320,1,227,1728,3632
7320,0,187,931,234
7320,1,183,2000,3648
7320,0,229,1568,304
7320,0,83,907,180
7320,1,195,1728,3504
7320,0,199,1024,416
7320,0,158,1072,132
7320,1,175,2292,3883
7320,0,88,1056,272
7320,1,94,2112,3648
7320,0,220,1700,382
7320,0,176,907,404
7320,1,218,2292,3787
7320,0,228,1056,272
7320,1,200,1824,3648
7320,0,174,1072,132
7320,1,211,1824,3520
7320,0,179,907,404
7320,0,226,1104,416
7320,0,164,1731,396
7320,1,159,2287,3787
7320,0,170,907,216
7320,1,166,2292,3892
7320,1,203,2260,3956
7320,1,224,2160,4032
7320,0,216,978,320
7320,0,154,936,369
7320,1,171,2393,3304
7320,0,191,907,180
7320,1,157,2181,3999
7320,1,116,2190,3828
7320,0,172,875,235
7320,0,156,907,404
7320,1,207,1378,3723
7320,1,173,2183,3877
7320,0,198,1004,3283
7320,0,167,907,387
7320,0,193,875,276
7320,0,196,976,199
7320,1,213,1542,3763
7320,0,178,1328,192
7320,1,165,2096,3904
7440,0,204,907,235
7440,1,177,2241,3729
7440,0,225,987,317
7440,1,180,2128,3726
7440,1,181,1339,3685
7440,1,221,1576,3762
7440,0,182,1024,192
7440,0,8,1056,96
7440,0,162,1536,224
7440,1,169,2292,3787
7440,0,168,1568,304
7440,1,192,2292,3883
7440,0,202,917,147
7440,1,163,2152,3691
7440,1,185,1728,3632
7440,1,209,2292,3828
7440,1,188,1307,3688
7440,0,160,1073,221
7440,1,197,2234,3829
7440,1,190,2287,3787
7440,1,215,2182,3877
7440,1,230,1728,3504
7440,0,212,875,276
7440,0,184,908,139
7440,0,189,1114,3504
7440,0,37,907,395
7440,0,208,900,270
7440,0,40,922,156
7440,0,214,2080,656
7440,0,210,1479,2606
7440,0,217,2016,864
7440,1,205,2256,4032
7440,0,222,907,387
7440,1,50,2257,3941
7440,1,56,2241,3787
7440,1,186,2260,3780
7440,1,219,1340,3739
7440,1,201,1339,3665
7440,1,61,2112,3824
7440,1,206,2243,3828
7440,1,155,2132,3730
7440,1,227,1728,3632
7440,0,187,904,237
7440,1,183,2000,3648
7440,0,229,1568,304
7440,0,83,907,171
7440,1,195,1728,3504
7440,0,199,1024,416
7440,0,158,1072,132
7440,1,175,2292,3883
7440,0,88,1056,272
7440,1,94,2112,3648
7440,0,220,1782,840
7440,0,176,907,404
7440,1,218,2260,3892
7440,0,228,1056,272
7440,1,200,1824,3648
7440,0,174,1096,132
7440,1,211,1824,3520
7440,0,179,907,404
7440,0,226,1104,416
7440,0,164,2020,468
7440,1,159,2287,3787
7440,0,170,907,171
7440,1,166,2235,3883
7440,1,203,2260,3956
7440,1,224,2160,4032
7440,0,216,907,171
7440,0,154,907,340
7440,1,171,2464,3207
7440,0,191,971,244
7440,1,157,2239,3999
7440,1,116,2292,3828
7440,0,172,875,276
7440,0,156,907,340
7440,1,207,1366,3707
7440,1,173,2260,3941
7440,0,198,1146,3530
7440,0,167,901,332
7440,0,193,915,275
7440,0,196,875,276
7440,1,213,1542,3763
7440,0,178,1328,192
7440,1,165,2096,3904
7560,0,204,924,235
7560,1,177,2260,3723
7560,0,225,907,404
7560,1,180,2128,3759
7560,1,181,1339,3685
7560,1,221,1576,3762
7560,0,182,1024,192
7560,0,8,1056,96
7560,0,162,1536,224
7560,0,231,1056,272
7560,1,169,2291,3787
7560,0,168,1568,304
7560,1,192,2292,3883
7560,0,202,875,276
7560,1,163,2152,3691
7560,1,185,1728,3632
7560,1,209,2229,3829
7560,1,188,1317,3701
7560,0,160,1074,206
7560,1,197,2292,3787
7560,1,190,2292,3828
7560,1,215,2260,3956
7560,1,230,1728,3504
7560,0,212,973,273
7560,0,184,991,217
7560,0,189,1087,3087
7560,1,232,2112,3824
7560,0,37,907,387
7560,0,208,948,235
7560,0,40,875,276
7560,0,214,2080,656
7560,0,210,1245,2816
7560,0,217,2016,864
7560,1,205,2256,4032
7560,0,222,875,235
7560,1,50,2292,3828
7560,1,56,2211,3786
7560,1,186,2227,3757
7560,1,219,1340,3739
7560,1,201,1339,3665
7560,1,61,2112,3824
7560,1,206,2292,3828
7560,1,155,2144,3727
7560,1,227,1728,3632
7560,0,187,879,235
7560,1,183,2000,3648
7560,0,229,1568,304
7560,0,83,907,171
7560,1,195,1728,3504
7560,0,199,1024,416
7560,0,158,1096,132
7560,1,175,2183,3877
7560,0,88,1056,272
7560,1,94,2112,3648
7560,0,220,1673,1113
7560,0,176,907,404
7560,1,218,2260,3892
7560,0,228,1071,372
7560,1,200,1824,3648
7560,0,174,1072,139
7560,1,211,1824,3520
7560,0,179,907,404
7560,0,226,1104,416
7560,0,164,1768,420
7560,1,159,2260,3787
7560,0,170,967,212
7560,1,166,2292,3883
7560,1,203,2196,3891
7560,1,224,2160,4032
7560,0,216,907,171
7560,0,154,907,283
7560,1,171,2536,3111
7560,0,191,907,395
7560,1,157,2148,3884
7560,1,116,2292,3790
7560,0,172,875,276
7560,0,156,906,340
7560,1,207,1366,3707
7560,1,173,2260,3941
7560,0,198,1065,3148
7560,0,167,875,276
7560,0,193,907,372
7560,0,196,877,238
7560,1,213,1542,3763
7560,0,178,1328,192
7560,1,165,2096,3904
7680,0,204,1273,227
7680,1,234,2064,4032
7680,1,177,2182,3787
7680,0,225,988,323
7680,1,180,2168,3771
7680,1,181,1339,3685
7680,1,221,1576,3762
7680,0,182,1024,192
7680,0,8,1056,96
7680,0,162,1536,224
7680,0,231,1056,272
7680,1,169,2182,3787
7680,0,168,1568,304
7680,1,192,2292,3892
7680,0,202,1131,308
7680,1,163,2144,3691
7680,1,185,1728,3632
7680,1,209,2260,3956
7680,1,188,1317,3701
7680,0,160,1096,174
7680,1,197,2292,3824
7680,1,190,2292,3828
7680,1,215,2260,3956
7680,1,230,1728,3504
7680,0,212,1257,323
7680,0,184,907,139
7680,0,189,1207,2977
7680,1,232,2112,3824
7680,0,37,1252,323
7680,0,208,1267,323
7680,0,40,1203,323
7680,0,214,2080,656
7680,0,210,1237,2891
7680,0,217,2016,864
7680,1,205,2256,4032
7680,0,222,897,235
7680,0,235,1440,304
7680,1,50,2292,3828
7680,1,56,2292,3828
7680,1,186,2260,3723
7680,1,219,1340,3739
7680,1,201,1339,3665
7680,1,61,2112,3824
7680,1,206,2191,3831
7680,1,155,2144,3691
7680,1,227,1608,3760
7680,1,233,1728,3632
7680,0,187,1110,215
7680,1,183,2000,3648
7680,0,229,1568,304
7680,0,83,933,199
7680,1,195,1728,3504
7680,0,199,1024,416
7680,0,158,1096,132
7680,1,175,2292,3883
7680,0,88,1056,272
7680,1,94,2112,3648
7680,0,220,1673,1113
7680,0,176,907,340
7680,1,218,2260,3892
7680,0,228,1380,333
7680,1,200,1824,3648
7680,0,174,1072,163
7680,1,211,1824,3520
7680,0,179,907,396
7680,0,226,1104,416
7680,0,164,1230,303
7680,1,159,2260,3787
7680,0,170,907,180
7680,1,166,2237,3877
7680,1,203,2071,4008
7680,1,224,2160,4032
7680,0,216,907,215
7680,0,154,1225,221
7680,1,171,2607,3014
7680,0,191,954,357
7680,1,157,2228,3956
7680,1,116,2235,3788
7680,0,172,1223,323
7680,0,156,1320,325
7680,1,207,1366,3707
7680,1,173,2182,3877
7680,0,198,1207,3011
7680,0,167,1131,308
7680,0,193,907,388
7680,0,196,1168,221
7680,1,213,1542,3763
7680,0,178,1328,192
7680,1,165,2096,3904
7800,0,204,1783,398
7800,1,234,2064,4032
7800,1,177,2259,3872
7800,0,225,907,404
7800,1,180,2168,3771
7800,1,181,1236,3653
7800,1,221,1427,3702
7800,0,182,1024,192
7800,0,8,1056,96
7800,0,162,1536,224
7800,0,231,1056,272
7800,1,169,2260,3787
7800,0,168,1568,304
7800,1,192,2292,3892
7800,0,202,936,322
7800,1,163,2152,3691
7800,1,185,1728,3632
7800,1,209,2260,3956
7800,1,188,1186,3600
7800,0,160,1096,152
7800,1,197,2250,3788
7800,1,190,2263,3827
7800,1,215,2191,3881
7800,1,230,1728,3504
7800,0,212,1645,392
7800,0,184,907,139
7800,0,189,1207,2977
7800,1,232,2112,3824
7800,0,37,1666,381
7800,0,208,1678,362
7800,0,40,1657,393
7800,0,214,2080,656
7800,0,210,1237,2891
7800,0,217,2016,864
7800,1,205,2256,4032
7800,0,222,875,235
7800,0,235,1440,304
7800,1,50,2292,3828
7800,1,56,2222,3830
7800,1,186,2182,3787
7800,1,219,1304,3680
7800,1,201,1191,3577
7800,1,61,2112,3824
7800,1,206,2292,3883
7800,1,155,2122,3691
7800,1,227,1608,3760
7800,1,233,1728,3632
7800,0,187,1675,272
7800,1,183,2000,3648
7800,0,229,1568,304
7800,0,83,907,171
7800,1,195,1728,3504
7800,0,199,1024,416
7800,0,158,1072,132
7800,1,175,2259,3947
7800,0,88,1056,272
7800,1,94,2112,3648
7800,0,220,1673,1113
7800,0,176,957,321
7800,1,218,2182,3877
7800,0,228,1517,375
7800,1,200,1824,3648
7800,0,174,1096,196
7800,1,211,1824,3520
7800,0,179,914,387
7800,0,226,1104,416
7800,0,164,1415,260
7800,1,159,2257,3787
7800,0,170,907,235
7800,1,166,2292,3883
7800,1,203,2077,4052
7800,1,224,2160,4032
7800,0,216,927,236
7800,0,154,1754,363
7800,1,171,2678,2917
7800,0,191,907,404
7800,1,157,2182,3910
7800,1,116,2260,3945
7800,0,172,1743,406
7800,0,156,1826,427
7800,1,207,1266,3654
7800,1,173,2260,3952
7800,0,198,1207,3011
7800,0,167,907,323
7800,0,193,907,340
7800,0,196,1720,319
7800,1,213,1385,3689
7800,0,178,1328,192
7800,1,165,2096,3904
7920,0,204,2100,491
7920,1,234,2064,4032
7920,1,177,2292,3892
7920,0,225,907,387
7920,1,180,2120,3757
7920,1,181,1033,3367
7920,1,221,1400,3696
7920,0,182,1024,192
7920,0,8,1056,96
7920,0,162,1536,224
7920,1,237,2112,3824
7920,0,231,1032,352
7920,1,169,2292,3828
7920,0,168,1568,304
7920,1,192,2250,3879
7920,0,202,875,276
7920,1,163,2152,3698
7920,1,185,1728,3632
7920,1,209,2182,3877
7920,0,238,2080,656
7920,0,239,1056,272
7920,1,188,972,3326
7920,0,160,1072,132
7920,1,197,2255,3856
7920,1,190,2259,3850
7920,1,215,2292,3892
7920,1,230,1482,3675
7920,0,212,1894,548
7920,0,184,996,220
7920,0,189,1119,3074
7920,1,232,2158,3768
7920,0,37,2110,523
7920,0,208,2100,521
7920,0,40,2093,523
7920,0,214,2080,656
7920,0,210,1191,3047
7920,0,217,2016,864
7920,1,205,2256,4032
7920,0,222,959,232
7920,0,235,1440,304
7920,1,50,2203,3828
7920,1,56,2292,3787
7920,1,186,2260,3723
7920,1,219,1062,3475
7920,1,201,945,3328
7920,1,61,2112,3824
7920,1,206,2257,3852
7920,1,155,2129,3691
7920,1,227,1608,3760
7920,1,233,1728,3632
7920,0,187,2091,514
7920,1,183,2000,3648
7920,0,229,1568,304
7920,0,83,907,171
7920,1,195,1728,3504
7920,0,199,1024,416
7920,0,158,1072,132
7920,1,175,2260,3956
7920,0,88,1056,272
7920,1,94,2112,3648
7920,0,220,1673,1113
7920,0,176,907,404
7920,1,218,2260,3883
7920,0,228,1873,538
7920,1,200,1824,3648
7920,0,174,1096,221
7920,1,211,1824,3520
7920,0,179,910,403
7920,0,226,1104,416
7920,0,164,1922,427
7920,1,159,2270,3789
7920,0,170,961,235
7920,1,166,2288,3883
7920,1,203,2053,4035
7920,1,224,2160,4032
7920,0,216,875,235
7920,0,154,2091,523
7920,1,171,2749,2821
7920,0,191,907,340
7920,1,157,2260,3946
7920,1,116,2182,3877
7920,0,172,2116,605
7920,0,156,2100,523
7920,1,207,1036,3433
7920,1,173,2260,3956
7920,0,198,1111,3127
7920,0,167,907,323
7920,0,193,907,340
7920,0,196,2098,495
7920,1,213,1355,3686
7920,0,178,1328,192
7920,1,165,2096,3904
7920,1,236,1728,3504
8040,0,204,2091,593
8040,1,234,2064,4032
8040,1,177,2273,3884
8040,0,225,988,323
8040,1,180,2121,3729
8040,1,181,1087,3291
8040,1,221,1400,3696
8040,0,182,1024,192
8040,0,8,1056,96
8040,0,162,1536,224
8040,1,237,2112,3824
8040,0,231,1032,352
8040,1,169,2197,3828
8040,0,168,1568,304
8040,1,192,2197,3883
8040,0,202,875,276
8040,1,163,2168,3726
8040,1,185,1728,3632
8040,1,209,2260,3956
8040,0,238,2080,656
8040,0,239,1056,272
8040,1,188,1068,3274
8040,0,160,1072,132
8040,1,197,2292,3787
8040,1,190,2292,3787
8040,1,215,2280,3887
8040,1,230,1482,3675
8040,0,212,2228,548
8040,0,184,907,139
8040,0,189,1518,2799
8040,1,232,2158,3768
8040,0,37,2223,523
8040,0,208,2091,523
8040,0,40,2196,523
8040,0,214,2080,656
8040,0,210,1544,2744
8040,0,217,2016,864
8040,1,205,2256,4032
8040,0,222,879,235
8040,0,235,1440,304
8040,1,50,2292,3787
8040,1,56,2292,3828
8040,1,186,2242,3727
8040,1,219,1162,3344
8040,1,201,990,3254
8040,1,61,2112,3824
8040,1,206,2292,3788
8040,1,155,2144,3691
8040,1,227,1570,3723
8040,1,233,1624,3691
8040,0,187,2164,523
8040,1,183,2000,3648
8040,0,229,1590,414
8040,0,83,988,235
8040,1,195,1728,3504
8040,0,199,1024,416
8040,0,158,1096,132
8040,1,175,2253,3941
8040,0,88,1056,272
8040,1,94,2112,3648
8040,0,220,1673,1113
8040,0,176,907,387
8040,1,218,2290,3828
8040,0,228,2092,512
8040,1,200,1824,3648
8040,0,174,1073,221
8040,1,211,1824,3520
8040,0,179,907,404
8040,0,226,1104,416
8040,0,164,2161,468
8040,1,159,2292,3828
8040,0,170,875,235
8040,1,166,2292,3787
8040,1,203,2012,4012
8040,1,224,2160,4032
8040,0,216,885,235
8040,0,154,2094,602
8040,1,171,2749,2711
8040,0,191,907,340
8040,1,157,2266,3883
8040,1,116,2260,3941
8040,0,172,2228,628
8040,0,156,2100,491
8040,1,207,1075,3319
8040,1,173,2260,3956
8040,0,198,1452,2875
8040,0,167,914,323
8040,0,193,907,340
8040,0,196,2164,523
8040,1,213,1355,3686
8040,0,178,1328,192
8040,1,165,2096,3904
8040,1,236,1728,3504
8160,0,204,2091,496
8160,1,234,2064,4032
8160,0,241,1184,496
8160,1,177,2205,3883
8160,0,225,907,404
8160,1,180,2180,3765
8160,1,181,1087,3291
8160,1,221,1232,3568
8160,0,182,1024,192
8160,0,8,1056,96
8160,0,162,1536,224
8160,1,237,2112,3824
8160,0,231,1122,449
8160,1,169,2292,3787
8160,0,168,1568,304
8160,1,192,2280,3888
8160,0,202,968,276
8160,1,163,2168,3759
8160,1,185,1728,3632
8160,1,209,2260,3956
8160,0,238,2080,656
8160,0,239,1056,272
8160,1,188,1068,3274
8160,0,160,1096,132
8160,1,197,2292,3787
8160,1,190,2260,3787
8160,1,215,2260,3833
8160,1,230,1376,3696
8160,0,212,2212,612
8160,0,184,907,139
8160,0,189,1541,2286
8160,1,232,2158,3767
8160,0,37,2122,523
8160,0,208,2100,519
8160,0,40,2164,554
8160,0,214,2080,656
8160,0,210,1536,2251
8160,0,217,2016,864
8160,1,205,2256,4032
8160,0,222,875,235
8160,0,235,1440,304
8160,1,50,2237,3787
8160,1,56,2195,3828
8160,1,186,2231,3754
8160,1,219,1162,3344
8160,1,201,990,3254
8160,1,61,2112,3824
8160,1,206,2285,3787
8160,1,155,2144,3691
8160,1,227,1206,3395
8160,1,233,1340,3672
8160,0,187,2164,523
8160,1,183,2000,3648
8160,0,229,1789,720
8160,0,83,907,171
8160,1,195,1728,3504
8160,0,199,1024,416
8160,0,158,1072,139
8160,1,175,2196,3878
8160,0,88,1056,272
8160,1,94,2112,3648
8160,0,220,1673,1113
8160,0,176,978,333
8160,1,218,2292,3892
8160,0,228,2260,628
8160,1,200,1824,3648
8160,0,174,1074,206
8160,1,211,1824,3520
8160,0,179,907,404
8160,0,226,1104,416
8160,0,164,2315,564
8160,1,159,2182,3828
8160,0,170,879,235
8160,1,166,2292,3787
8160,0,240,1056,496
8160,1,203,2052,4027
8160,1,224,2160,4032
8160,0,216,899,235
8160,0,154,2258,587
8160,1,171,2746,2591
8160,0,191,908,341
8160,1,157,2266,3883
8160,1,116,2292,3892
8160,0,172,2148,628
8160,0,156,2091,597
8160,1,207,1075,3319
8160,1,173,2260,3941
8160,0,198,1543,2383
8160,0,167,971,323
8160,0,193,907,331
8160,0,196,2100,523
8160,1,213,1123,3446
8160,0,178,1328,192
8160,1,165,2096,3904
8160,1,236,1728,3504
8280,0,204,2100,519
8280,1,234,2064,4032
8280,0,241,1184,496
8280,1,177,2260,3944
8280,0,225,907,396
8280,1,180,2168,3692
8280,1,181,1087,3291
8280,1,221,1179,3419
8280,0,182,1024,192
8280,0,8,1056,96
8280,0,162,1536,224
8280,1,237,2260,3944
8280,0,231,939,448
8280,1,169,2292,3828
8280,0,168,1568,304
8280,1,192,2260,3883
8280,0,202,875,276
8280,1,163,2163,3753
8280,1,185,1728,3632
8280,1,209,2260,3933
8280,0,238,2223,684
8280,0,239,925,323
8280,1,188,1068,3274
8280,0,160,1088,132
8280,0,243,1328,128
8280,1,197,2183,3787
8280,1,190,2287,3787
8280,1,215,2292,3787
8280,1,230,1152,3472
8280,1,246,2112,3824
8280,0,212,2260,628
8280,0,184,989,211
8280,0,189,1572,1818
8280,1,232,1717,3718
8280,0,37,2099,491
8280,0,208,2228,587
8280,0,40,2196,523
8280,0,214,2080,656
8280,0,210,1612,1778
8280,0,217,2016,864
8280,1,205,2256,4032
8280,0,222,931,234
8280,0,235,1440,304
8280,1,50,2292,3819
8280,1,56,2260,3828
8280,1,186,2260,3723
8280,1,219,1162,3344
8280,1,201,990,3254
8280,1,61,2112,3824
8280,1,206,2292,3789
8280,1,155,2138,3691
8280,1,227,1194,3376
